time (UTC),pressureRow,Depth (m),Temperature (degC ITS-90),bin_centre,x,y
1992-04-30 00:00:00+00:00,40,2028.539189,1.925,2025,545.9914477703117,228.28571428571428
1992-04-30 00:00:00+00:00,50,2536.992368,1.7,2525,545.9914477703117,279.7142857142857
1992-04-30 00:00:00+00:00,60,3041.96567,1.55,3025,545.9914477703117,331.1428571428571
1992-04-30 00:00:00+00:00,61,3049.950411,1.54,3075,545.9914477703117,336.2857142857143
1992-04-30 00:00:00+00:00,71,3555.011129,1.53,3575,545.9914477703117,387.7142857142857
1992-04-30 00:00:00+00:00,81,4064.545101,1.495,4075,545.9914477703117,439.1428571428571
1992-04-30 00:00:00+00:00,83,4166.516528,1.51,4175,545.9914477703117,449.42857142857144
1992-04-30 00:00:00+00:00,85,4268.018938,1.51,4275,545.9914477703117,459.71428571428567
1992-05-31 00:00:00+00:00,0,26.49880821,6.77859053,25,547.1871891089972,22.571428571428573
1992-05-31 00:00:00+00:00,1,74.50041674,5.768359594,75,547.1871891089972,27.714285714285715
1992-05-31 00:00:00+00:00,2,124.5009021,4.587548988,125,547.1871891089972,32.857142857142854
1992-05-31 00:00:00+00:00,3,174.4993596,4.588378789,175,547.1871891089972,38
1992-05-31 00:00:00+00:00,4,224.4998084,4.559961609,225,547.1871891089972,43.14285714285714
1992-05-31 00:00:00+00:00,5,274.5022317,4.354778853,275,547.1871891089972,48.28571428571429
1992-05-31 00:00:00+00:00,6,324.5005501,4.200305927,325,547.1871891089972,53.42857142857143
1992-05-31 00:00:00+00:00,7,374.5008056,4.040508278,375,547.1871891089972,58.57142857142857
1992-05-31 00:00:00+00:00,8,424.5009592,4.010159562,425,547.1871891089972,63.714285714285715
1992-05-31 00:00:00+00:00,9,474.4989702,3.934549708,475,547.1871891089972,68.85714285714286
1992-05-31 00:00:00+00:00,10,524.5029087,3.821078941,525,547.1871891089972,74
1992-05-31 00:00:00+00:00,11,574.4985994,3.71433456,575,547.1871891089972,79.14285714285714
1992-05-31 00:00:00+00:00,12,624.5022053,3.61054147,625,547.1871891089972,84.28571428571428
1992-05-31 00:00:00+00:00,13,674.4995471,3.518617532,675,547.1871891089972,89.42857142857143
1992-05-31 00:00:00+00:00,14,724.4986984,3.424452131,725,547.1871891089972,94.57142857142857
1992-05-31 00:00:00+00:00,15,774.4996424,3.309905623,775,547.1871891089972,99.71428571428571
1992-05-31 00:00:00+00:00,16,824.5023617,3.19241582,825,547.1871891089972,104.85714285714286
1992-05-31 00:00:00+00:00,17,874.5007624,3.080596657,875,547.1871891089972,110
1992-05-31 00:00:00+00:00,18,924.4988752,3.004240982,925,547.1871891089972,115.14285714285715
1992-05-31 00:00:00+00:00,19,974.5027622,2.942985683,975,547.1871891089972,120.28571428571429
1992-05-31 00:00:00+00:00,20,1024.500245,2.855122771,1025,547.1871891089972,125.42857142857143
1992-05-31 00:00:00+00:00,21,1074.499412,2.788044869,1075,547.1871891089972,130.57142857142856
1992-05-31 00:00:00+00:00,22,1124.500247,2.718953451,1125,547.1871891089972,135.71428571428572
1992-05-31 00:00:00+00:00,23,1174.498674,2.664342558,1175,547.1871891089972,140.85714285714286
1992-05-31 00:00:00+00:00,24,1224.496704,2.61521035,1225,547.1871891089972,146
1992-05-31 00:00:00+00:00,25,1274.502435,2.550837799,1275,547.1871891089972,151.14285714285714
1992-05-31 00:00:00+00:00,26,1324.499615,2.494091418,1325,547.1871891089972,156.2857142857143
1992-05-31 00:00:00+00:00,27,1374.502433,2.446344877,1375,547.1871891089972,161.42857142857142
1992-05-31 00:00:00+00:00,28,1424.49869,2.393753499,1425,547.1871891089972,166.57142857142858
1992-05-31 00:00:00+00:00,29,1474.50055,2.335341518,1475,547.1871891089972,171.71428571428572
1992-05-31 00:00:00+00:00,30,1524.499873,2.279592898,1525,547.1871891089972,176.85714285714286
1992-05-31 00:00:00+00:00,31,1574.500703,2.234253779,1575,547.1871891089972,182
1992-05-31 00:00:00+00:00,32,1624.498957,2.179944813,1625,547.1871891089972,187.14285714285714
1992-05-31 00:00:00+00:00,33,1674.500716,2.141903943,1675,547.1871891089972,192.28571428571428
1992-05-31 00:00:00+00:00,34,1724.499863,2.105462689,1725,547.1871891089972,197.42857142857144
1992-05-31 00:00:00+00:00,35,1774.500446,2.066422059,1775,547.1871891089972,202.57142857142856
1992-05-31 00:00:00+00:00,36,1824.500414,2.031234504,1825,547.1871891089972,207.71428571428572
1992-05-31 00:00:00+00:00,37,1874.499749,2.003191234,1875,547.1871891089972,212.85714285714283
1992-05-31 00:00:00+00:00,38,1924.500467,1.976093738,1925,547.1871891089972,218
1992-05-31 00:00:00+00:00,39,1974.500516,1.946296889,1975,547.1871891089972,223.14285714285714
1992-05-31 00:00:00+00:00,40,2024.499878,1.924632088,2025,547.1871891089972,228.28571428571428
1992-05-31 00:00:00+00:00,41,2051.994592,1.913300808,2075,547.1871891089972,233.42857142857144
1992-07-31 00:00:00+00:00,0,25.49974636,9.885744088,25,549.5400994851209,22.571428571428573
1992-07-31 00:00:00+00:00,1,74.50037948,6.497028713,75,549.5400994851209,27.714285714285715
1992-07-31 00:00:00+00:00,2,124.5008398,5.150681836,125,549.5400994851209,32.857142857142854
1992-07-31 00:00:00+00:00,3,174.4992723,4.560851396,175,549.5400994851209,38
1992-07-31 00:00:00+00:00,4,224.4996961,4.31991722,225,549.5400994851209,43.14285714285714
1992-07-31 00:00:00+00:00,5,274.5020944,4.171422859,275,549.5400994851209,48.28571428571429
1992-07-31 00:00:00+00:00,6,324.5003877,4.113024874,325,549.5400994851209,53.42857142857143
1992-07-31 00:00:00+00:00,7,374.5006182,4.06570823,375,549.5400994851209,58.57142857142857
1992-07-31 00:00:00+00:00,8,424.5027682,4.00696033,425,549.5400994851209,63.714285714285715
1992-07-31 00:00:00+00:00,9,474.4987327,3.916825962,475,549.5400994851209,68.85714285714286
1992-07-31 00:00:00+00:00,10,524.5026461,3.828815084,525,549.5400994851209,74
1992-07-31 00:00:00+00:00,11,574.4983117,3.707816124,575,549.5400994851209,79.14285714285714
1992-07-31 00:00:00+00:00,12,624.5018926,3.583965848,625,549.5400994851209,84.28571428571428
1992-07-31 00:00:00+00:00,13,674.4992092,3.474982004,675,549.5400994851209,89.42857142857143
1992-07-31 00:00:00+00:00,14,724.5003597,3.368827481,725,549.5400994851209,94.57142857142857
1992-07-31 00:00:00+00:00,15,774.4992544,3.267171879,775,549.5400994851209,99.71428571428571
1992-07-31 00:00:00+00:00,16,824.5019486,3.169771255,825,549.5400994851209,104.85714285714286
1992-07-31 00:00:00+00:00,17,874.5023499,3.082214269,875,549.5400994851209,110
1992-07-31 00:00:00+00:00,18,924.4984119,3.009733664,925,549.5400994851209,115.14285714285715
1992-07-31 00:00:00+00:00,19,974.5022737,2.933733904,975,549.5400994851209,120.28571428571429
1992-07-31 00:00:00+00:00,20,999.9530752,2.895105175,1025,549.5400994851209,125.42857142857143
1992-09-30 00:00:00+00:00,0,26.15310771,12.68536315,25,551.8930098612444,22.571428571428573
1992-09-30 00:00:00+00:00,1,74.49335287,6.70157029,75,551.8930098612444,27.714285714285715
1992-09-30 00:00:00+00:00,2,124.4918208,5.300954438,125,551.8930098612444,32.857142857142854
1992-09-30 00:00:00+00:00,3,174.4889335,4.754328295,175,551.8930098612444,38
1992-09-30 00:00:00+00:00,4,224.4786119,4.371820097,225,551.8930098612444,43.14285714285714
1992-09-30 00:00:00+00:00,5,274.4844003,4.134054494,275,551.8930098612444,48.28571428571429
1992-09-30 00:00:00+00:00,6,324.4860844,4.102931963,325,551.8930098612444,53.42857142857143
1992-09-30 00:00:00+00:00,7,374.4876854,4.04441734,375,551.8930098612444,58.57142857142857
1992-09-30 00:00:00+00:00,8,424.5026628,3.982996081,425,551.8930098612444,63.714285714285715
1992-09-30 00:00:00+00:00,9,474.4824787,3.913224826,475,551.8930098612444,68.85714285714286
1992-09-30 00:00:00+00:00,10,524.4972018,3.836772508,525,551.8930098612444,74
1992-09-30 00:00:00+00:00,11,574.4874983,3.742706417,575,551.8930098612444,79.14285714285714
1992-09-30 00:00:00+00:00,12,624.491778,3.640277,625,551.8930098612444,84.28571428571428
1992-09-30 00:00:00+00:00,13,674.4857454,3.528585806,675,551.8930098612444,89.42857142857143
1992-09-30 00:00:00+00:00,14,724.4875938,3.414255912,725,551.8930098612444,94.57142857142857
1992-09-30 00:00:00+00:00,15,774.490561,3.307521528,775,551.8930098612444,99.71428571428571
1992-09-30 00:00:00+00:00,16,824.4905788,3.212664294,825,551.8930098612444,104.85714285714286
1992-09-30 00:00:00+00:00,17,874.4862769,3.128773094,875,551.8930098612444,110
1992-09-30 00:00:00+00:00,18,924.4803342,3.037179744,925,551.8930098612444,115.14285714285715
1992-09-30 00:00:00+00:00,19,974.4957029,2.958802554,975,551.8930098612444,120.28571428571429
1992-09-30 00:00:00+00:00,20,1024.492508,2.888238823,1025,551.8930098612444,125.42857142857143
1992-09-30 00:00:00+00:00,21,1074.486942,2.814357887,1075,551.8930098612444,130.57142857142856
1992-09-30 00:00:00+00:00,22,1124.489802,2.741560692,1125,551.8930098612444,135.71428571428572
1992-09-30 00:00:00+00:00,23,1174.490932,2.677338772,1175,551.8930098612444,140.85714285714286
1992-09-30 00:00:00+00:00,24,1224.487607,2.618021008,1225,551.8930098612444,146
1992-09-30 00:00:00+00:00,25,1274.497395,2.557716815,1275,551.8930098612444,151.14285714285714
1992-09-30 00:00:00+00:00,26,1324.490513,2.497747874,1325,551.8930098612444,156.2857142857143
1992-09-30 00:00:00+00:00,27,1374.484529,2.440930177,1375,551.8930098612444,161.42857142857142
1992-09-30 00:00:00+00:00,28,1424.48078,2.393270282,1425,551.8930098612444,166.57142857142858
1992-09-30 00:00:00+00:00,29,1474.479248,2.346076275,1475,551.8930098612444,171.71428571428572
1992-09-30 00:00:00+00:00,30,1524.485339,2.297702551,1525,551.8930098612444,176.85714285714286
1992-09-30 00:00:00+00:00,31,1574.488196,2.248441041,1575,551.8930098612444,182
1992-09-30 00:00:00+00:00,32,1624.486447,2.200427897,1625,551.8930098612444,187.14285714285714
1992-09-30 00:00:00+00:00,33,1674.484811,2.153101922,1675,551.8930098612444,192.28571428571428
1992-09-30 00:00:00+00:00,34,1724.492766,2.109435069,1725,551.8930098612444,197.42857142857144
1992-09-30 00:00:00+00:00,35,1774.486564,2.069703271,1775,551.8930098612444,202.57142857142856
1992-09-30 00:00:00+00:00,36,1824.483814,2.029840172,1825,551.8930098612444,207.71428571428572
1992-09-30 00:00:00+00:00,37,1874.490605,2.000710496,1875,551.8930098612444,212.85714285714283
1992-09-30 00:00:00+00:00,38,1924.479783,1.969172065,1925,551.8930098612444,218
1992-09-30 00:00:00+00:00,39,1974.480503,1.942525127,1975,551.8930098612444,223.14285714285714
1992-09-30 00:00:00+00:00,40,2024.481214,1.916938601,2025,551.8930098612444,228.28571428571428
1992-09-30 00:00:00+00:00,41,2074.479184,1.891488043,2075,551.8930098612444,233.42857142857144
1992-09-30 00:00:00+00:00,42,2124.487975,1.871159588,2125,551.8930098612444,238.57142857142856
1992-09-30 00:00:00+00:00,43,2174.491273,1.851114399,2175,551.8930098612444,243.71428571428572
1992-09-30 00:00:00+00:00,44,2224.484978,1.831419793,2225,551.8930098612444,248.85714285714286
1992-09-30 00:00:00+00:00,45,2274.486739,1.811838492,2275,551.8930098612444,254
1992-09-30 00:00:00+00:00,46,2324.494504,1.789548508,2325,551.8930098612444,259.14285714285717
1992-09-30 00:00:00+00:00,47,2374.48038,1.768822149,2375,551.8930098612444,264.2857142857143
1992-09-30 00:00:00+00:00,48,2424.480381,1.74501253,2425,551.8930098612444,269.42857142857144
1992-09-30 00:00:00+00:00,49,2474.484296,1.724676078,2475,551.8930098612444,274.57142857142856
1992-09-30 00:00:00+00:00,50,2524.483263,1.70387707,2525,551.8930098612444,279.7142857142857
1992-09-30 00:00:00+00:00,51,2574.479303,1.690881522,2575,551.8930098612444,284.85714285714283
1992-09-30 00:00:00+00:00,52,2624.488735,1.676599616,2625,551.8930098612444,290
1992-09-30 00:00:00+00:00,53,2674.4741,1.66372404,2675,551.8930098612444,295.14285714285717
1992-09-30 00:00:00+00:00,54,2724.491212,1.651394332,2725,551.8930098612444,300.2857142857143
1992-09-30 00:00:00+00:00,55,2774.489665,1.636580554,2775,551.8930098612444,305.4285714285714
1992-09-30 00:00:00+00:00,56,2824.483737,1.620828335,2825,551.8930098612444,310.57142857142856
1992-09-30 00:00:00+00:00,57,2874.476132,1.608510624,2875,551.8930098612444,315.7142857142857
1992-09-30 00:00:00+00:00,58,2924.493423,1.597910501,2925,551.8930098612444,320.8571428571429
1992-09-30 00:00:00+00:00,59,2974.491965,1.584261111,2975,551.8930098612444,326
1992-09-30 00:00:00+00:00,60,3001.051586,1.577615817,3025,551.8930098612444,331.1428571428571
1992-11-30 00:00:00+00:00,0,26.9986211,9.97941494,25,554.245920237368,22.571428571428573
1992-11-30 00:00:00+00:00,1,74.5000786,6.702651364,75,554.245920237368,27.714285714285715
1992-11-30 00:00:00+00:00,2,124.5006818,4.840465288,125,554.245920237368,32.857142857142854
1992-11-30 00:00:00+00:00,3,174.4992571,4.310814405,175,554.245920237368,38
1992-11-30 00:00:00+00:00,4,224.4998235,4.112059106,225,554.245920237368,43.14285714285714
1992-11-30 00:00:00+00:00,5,274.4993339,4.00862393,275,554.245920237368,48.28571428571429
1992-11-30 00:00:00+00:00,6,324.4997893,3.96254199,325,554.245920237368,53.42857142857143
1992-11-30 00:00:00+00:00,7,374.5001614,3.924723066,375,554.245920237368,58.57142857142857
1992-11-30 00:00:00+00:00,8,424.5004313,3.882147285,425,554.245920237368,63.714285714285715
1992-11-30 00:00:00+00:00,9,474.4985584,3.820233144,475,554.245920237368,68.85714285714286
1992-11-30 00:00:00+00:00,10,524.499579,3.750796809,525,554.245920237368,74
1992-11-30 00:00:00+00:00,11,574.4984192,3.677776334,575,554.245920237368,79.14285714285714
1992-11-30 00:00:00+00:00,12,624.5011289,3.595196153,625,554.245920237368,84.28571428571428
1992-11-30 00:00:00+00:00,13,674.4995974,3.496976726,675,554.245920237368,89.42857142857143
1992-11-30 00:00:00+00:00,14,724.4988638,3.386006358,725,554.245920237368,94.57142857142857
1992-11-30 00:00:00+00:00,15,774.4999226,3.282598176,775,554.245920237368,99.71428571428571
1992-11-30 00:00:00+00:00,16,824.5027566,3.199678077,825,554.245920237368,104.85714285714286
1992-11-30 00:00:00+00:00,17,874.5002586,3.10254139,875,554.245920237368,110
1992-11-30 00:00:00+00:00,18,924.4994985,3.014858434,925,554.245920237368,115.14285714285715
1992-11-30 00:00:00+00:00,19,974.5014723,2.938788691,975,554.245920237368,120.28571428571429
1992-11-30 00:00:00+00:00,20,1024.500082,2.866155123,1025,554.245920237368,125.42857142857143
1992-11-30 00:00:00+00:00,21,1074.500377,2.798496361,1075,554.245920237368,130.57142857142856
1992-11-30 00:00:00+00:00,22,1124.50031,2.730593658,1125,554.245920237368,135.71428571428572
1992-11-30 00:00:00+00:00,23,1174.49885,2.664336559,1175,554.245920237368,140.85714285714286
1992-11-30 00:00:00+00:00,24,1224.496992,2.60404203,1225,554.245920237368,146
1992-11-30 00:00:00+00:00,25,1274.500806,2.548753299,1275,554.245920237368,151.14285714285714
1992-11-30 00:00:00+00:00,26,1324.501143,2.485884388,1325,554.245920237368,156.2857142857143
1992-11-30 00:00:00+00:00,27,1374.501027,2.428427177,1375,554.245920237368,161.42857142857142
1992-11-30 00:00:00+00:00,28,1424.500441,2.37662361,1425,554.245920237368,166.57142857142858
1992-11-30 00:00:00+00:00,29,1474.500382,2.332051308,1475,554.245920237368,171.71428571428572
1992-11-30 00:00:00+00:00,30,1524.4988,2.288547749,1525,554.245920237368,176.85714285714286
1992-11-30 00:00:00+00:00,31,1574.49974,2.246389866,1575,554.245920237368,182
1992-11-30 00:00:00+00:00,32,1624.500138,2.204180997,1625,554.245920237368,187.14285714285714
1992-11-30 00:00:00+00:00,33,1674.49794,2.165402303,1675,554.245920237368,192.28571428571428
1992-11-30 00:00:00+00:00,34,1724.496179,2.12450012,1725,554.245920237368,197.42857142857144
1992-11-30 00:00:00+00:00,35,1774.50094,2.083808886,1775,554.245920237368,202.57142857142856
1992-11-30 00:00:00+00:00,36,1824.498983,2.044856235,1825,554.245920237368,207.71428571428572
1992-11-30 00:00:00+00:00,37,1874.500462,2.015614253,1875,554.245920237368,212.85714285714283
1992-11-30 00:00:00+00:00,38,1924.499253,1.984371751,1925,554.245920237368,218
1992-11-30 00:00:00+00:00,39,1974.500429,1.95741722,1975,554.245920237368,223.14285714285714
1992-11-30 00:00:00+00:00,40,2024.498881,1.927993282,2025,554.245920237368,228.28571428571428
1992-11-30 00:00:00+00:00,41,2055.498915,1.913470767,2075,554.245920237368,233.42857142857144
1993-03-31 00:00:00+00:00,0,26.99565984,5.70263078,25,558.9131686883673,22.571428571428573
1993-03-31 00:00:00+00:00,1,74.4963786,5.732342238,75,558.9131686883673,27.714285714285715
1993-03-31 00:00:00+00:00,2,124.506954,5.366468714,125,558.9131686883673,32.857142857142854
1993-03-31 00:00:00+00:00,3,174.4966625,4.707291583,175,558.9131686883673,38
1993-03-31 00:00:00+00:00,4,224.368257,4.17712953,225,558.9131686883673,43.14285714285714
1993-03-31 00:00:00+00:00,5,274.5062637,3.940314325,275,558.9131686883673,48.28571428571429
1993-03-31 00:00:00+00:00,6,324.4964991,3.860458823,325,558.9131686883673,53.42857142857143
1993-03-31 00:00:00+00:00,7,374.4987733,3.847562585,375,558.9131686883673,58.57142857142857
1993-03-31 00:00:00+00:00,8,424.4935347,3.803448506,425,558.9131686883673,63.714285714285715
1993-03-31 00:00:00+00:00,9,474.492216,3.739466528,475,558.9131686883673,68.85714285714286
1993-03-31 00:00:00+00:00,10,524.50087,3.685958037,525,558.9131686883673,74
1993-03-31 00:00:00+00:00,11,574.4999306,3.622125357,575,558.9131686883673,79.14285714285714
1993-03-31 00:00:00+00:00,12,624.5015124,3.54173665,625,558.9131686883673,84.28571428571428
1993-03-31 00:00:00+00:00,13,674.5022253,3.454047029,675,558.9131686883673,89.42857142857143
1993-03-31 00:00:00+00:00,14,724.4993508,3.362120424,725,558.9131686883673,94.57142857142857
1993-03-31 00:00:00+00:00,15,774.5016434,3.288574742,775,558.9131686883673,99.71428571428571
1993-03-31 00:00:00+00:00,16,824.4976113,3.211281292,825,558.9131686883673,104.85714285714286
1993-03-31 00:00:00+00:00,17,874.4912823,3.128146578,875,558.9131686883673,110
1993-03-31 00:00:00+00:00,18,924.4947949,3.028678451,925,558.9131686883673,115.14285714285715
1993-03-31 00:00:00+00:00,19,974.4959774,2.944978538,975,558.9131686883673,120.28571428571429
1993-03-31 00:00:00+00:00,20,1024.498862,2.873215762,1025,558.9131686883673,125.42857142857143
1993-03-31 00:00:00+00:00,21,1074.491269,2.805715962,1075,558.9131686883673,130.57142857142856
1993-03-31 00:00:00+00:00,22,1124.492776,2.736385934,1125,558.9131686883673,135.71428571428572
1993-03-31 00:00:00+00:00,23,1174.493905,2.672937828,1175,558.9131686883673,140.85714285714286
1993-03-31 00:00:00+00:00,24,1224.496666,2.609926284,1225,558.9131686883673,146
1993-03-31 00:00:00+00:00,25,1274.500367,2.556900344,1275,558.9131686883673,151.14285714285714
1993-03-31 00:00:00+00:00,26,1324.488071,2.504922819,1325,558.9131686883673,156.2857142857143
1993-03-31 00:00:00+00:00,27,1374.494946,2.452619371,1375,558.9131686883673,161.42857142857142
1993-03-31 00:00:00+00:00,28,1424.487814,2.401794903,1425,558.9131686883673,166.57142857142858
1993-03-31 00:00:00+00:00,29,1474.488992,2.358511291,1475,558.9131686883673,171.71428571428572
1993-03-31 00:00:00+00:00,30,1517.653257,2.315952986,1525,558.9131686883673,176.85714285714286
1993-03-31 00:00:00+00:00,31,1574.488484,2.252696353,1575,558.9131686883673,182
1993-03-31 00:00:00+00:00,32,1624.488768,2.20608354,1625,558.9131686883673,187.14285714285714
